Timestamp,X,Y,Button Pressed,Time,DistanceX,DistanceY,Speed,Acceleration,Sex,Subject ID
1616449644.2167985,649,378,-1,-1,439,230,0,22398.73409,1,0
1616449644.2250385,651,377,-1,-1,437,231,242.7118801,3.40E-05,1,0
1616449644.2322865,656,372,-1,-1,432,236,689.8526316,1.05E-05,1,0
1616449644.2410645,657,370,-1,-1,431,238,113.9199305,7.71E-05,1,0
1616449644.2491925,657,370,-1,-1,431,238,0,812.792778,1,0
1616449644.256902,658,370,-1,-1,430,238,129.7100445,5.94E-05,1,0
1616449644.2649298,658,369,-1,-1,430,239,0,802.7791977,1,0
1616449644.2799282,659,369,-1,-1,429,239,66.67361862,0.000224953,1,0
1616449644.2890532,659,368,-1,-1,429,240,0,812.9835129,1,0
1616449644.296109,659,368,-1,-1,429,240,0,705.575943,1,0
1616449644.312747,660,368,-1,-1,428,240,60.10323135,0.000276824,1,0
1616449644.3210502,660,369,-1,-1,428,239,0,830.3165436,1,0
1616449644.328314,660,371,-1,-1,428,237,0,726.3898849,1,0
1616449644.3366582,660,374,-1,-1,428,234,0,834.4173431,1,0
1616449644.3446355,661,378,-1,-1,427,230,125.3565259,6.36E-05,1,0
1616449644.3522606,662,381,-1,-1,426,227,131.1457695,5.81E-05,1,0
1616449644.360803,663,386,-1,-1,425,222,117.0645008,7.30E-05,1,0
1616449644.3688266,665,390,-1,-1,423,218,249.2677622,3.22E-05,1,0
1616449644.3764966,666,396,-1,-1,422,212,130.375307,5.88E-05,1,0
1616449644.3851225,667,400,-1,-1,421,208,115.9255963,7.44E-05,1,0
1616449644.3924365,670,405,-1,-1,418,203,410.2008802,1.78E-05,1,0
1616449644.4010134,673,411,-1,-1,415,197,349.7779507,2.45E-05,1,0
1616449644.4088345,676,417,-1,-1,412,191,383.5668953,2.04E-05,1,0
1616449644.416818,679,421,-1,-1,409,187,375.777572,2.12E-05,1,0
1616449644.4250472,683,427,-1,-1,405,181,486.0706919,1.69E-05,1,0
1616449644.4322793,686,432,-1,-1,402,176,414.812158,1.74E-05,1,0
1616449644.4410698,688,437,-1,-1,400,171,227.5123539,3.86E-05,1,0
1616449644.449153,690,441,-1,-1,398,167,247.4369654,3.27E-05,1,0
1616449644.4572606,693,445,-1,-1,395,163,370.0312307,2.19E-05,1,0
1616449644.4647243,695,448,-1,-1,393,160,267.9552801,2.79E-05,1,0
1616449644.4727032,695,450,-1,-1,393,158,0,797.8916168,1,0
1616449644.4804091,696,452,-1,-1,392,156,129.7702423,5.94E-05,1,0
1616449644.4891734,698,455,-1,-1,390,153,228.1993471,3.84E-05,1,0
1616449644.4960675,698,456,-1,-1,390,152,0,689.4111633,1,0
1616449644.5051448,698,457,-1,-1,390,151,0,907.7548981,1,0
1616449644.5126634,699,458,-1,-1,389,150,133.0173792,5.65E-05,1,0
1616449644.5210452,699,459,-1,-1,389,149,0,838.2320404,1,0
1616449644.5282102,699,459,-1,-1,389,149,0,716.4955139,1,0
1616449644.5371664,699,460,-1,-1,389,148,0,895.6432343,1,0
1616449644.552488,699,460,-1,-1,389,148,0,1532.125473,1,0
1616449644.5689445,699,461,-1,-1,389,147,0,1645.6604,1,0
1616449644.5765796,700,461,-1,-1,388,147,130.9737697,5.83E-05,1,0
1616449644.5928204,700,463,-1,-1,388,145,0,1624.107361,1,0
1616449644.6010413,700,464,-1,-1,388,144,0,822.0911026,1,0
1616449644.6086838,700,464,-1,-1,388,144,0,740.8857346,1,0
1616449644.6169958,701,465,-1,-1,387,143,120.3081777,6.91E-05,1,0
1616449644.6250422,701,466,-1,-1,387,142,0,804.6388626,1,0
1616449644.6410654,701,467,-1,-1,387,141,0,1602.315903,1,0
1616449644.8410401,699,467,-1,-1,389,141,10.01150261,0.019954069,1,0
1616449644.849174,694,468,-1,-1,394,140,614.7121585,1.32E-05,1,0
1616449644.857171,690,468,-1,-1,398,140,500.1853199,1.60E-05,1,0
1616449644.8649285,683,468,-1,-1,405,140,902.3612503,8.60E-06,1,0
1616449644.8724177,676,468,-1,-1,412,140,934.7084779,8.01E-06,1,0
1616449644.8811154,668,466,-1,-1,420,142,919.7278733,9.46E-06,1,0
1616449644.8891814,657,461,-1,-1,431,147,1363.759392,5.91E-06,1,0
1616449644.8969104,644,456,-1,-1,444,152,1682.017213,4.59E-06,1,0
1616449644.9051645,633,449,-1,-1,455,159,1332.678914,6.19E-06,1,0
1616449644.912717,618,440,-1,-1,470,168,1986.002083,3.80E-06,1,0
1616449644.921039,599,427,-1,-1,489,181,2283.170296,3.64E-06,1,0
1616449644.928348,582,414,-1,-1,506,194,2325.912317,3.14E-06,1,0
1616449644.9371562,567,401,-1,-1,521,207,1702.970983,5.17E-06,1,0
1616449644.9446213,552,387,-1,-1,536,221,2009.343681,3.72E-06,1,0
1616449644.9529364,537,373,-1,-1,551,235,1804.00172,4.61E-06,1,0
1616449644.9607894,523,361,-1,-1,565,247,1782.696985,4.41E-06,1,0
1616449644.968853,510,348,-1,-1,578,260,1612.192188,5.00E-06,1,0
1616449644.9763775,501,338,-1,-1,587,270,1196.094297,6.29E-06,1,0
1616449644.9851673,494,329,-1,-1,594,279,796.3796349,1.10E-05,1,0
1616449644.9928195,490,322,-1,-1,598,286,522.7198405,1.46E-05,1,0
1616449645.000294,487,317,-1,-1,601,291,401.3688038,1.86E-05,1,0
1616449645.00869,487,312,-1,-1,601,296,0,839.5910263,1,0
1616449645.0171096,487,308,-1,-1,601,300,0,841.9513702,1,0
1616449645.0250626,487,305,-1,-1,601,303,0,795.2928543,1,0
1616449645.032334,487,301,-1,-1,601,307,0,727.1528244,1,0
1616449645.0405595,488,298,-1,-1,600,310,121.5705052,6.77E-05,1,0
1616449645.0489259,489,295,-1,-1,599,313,119.5264883,7.00E-05,1,0
1616449645.0571165,490,291,-1,-1,598,317,122.0907027,6.71E-05,1,0
1616449645.065123,491,287,-1,-1,597,321,124.8973855,6.41E-05,1,0
1616449645.072628,492,283,-1,-1,596,325,133.2455683,5.63E-05,1,0
1616449645.0809913,493,280,-1,-1,595,328,119.5707851,6.99E-05,1,0
1616449645.0891285,494,278,-1,-1,594,330,122.895602,6.62E-05,1,0
1616449645.0971804,494,274,-1,-1,594,334,0,805.2110672,1,0
1616449645.105151,494,272,-1,-1,594,336,0,797.0571518,1,0
1616449645.1127422,495,267,-1,-1,593,341,131.7306533,5.76E-05,1,0
1616449645.1207418,496,263,-1,-1,592,345,125.0053348,6.40E-05,1,0
1616449645.1284626,496,259,-1,-1,592,349,0,772.0708847,1,0
1616449645.137151,496,254,-1,-1,592,354,0,868.844986,1,0
1616449645.1448598,496,248,-1,-1,592,360,0,770.8787918,1,0
1616449645.1527126,496,243,-1,-1,592,365,0,785.2554321,1,0
1616449645.1608279,496,239,-1,-1,592,369,0,811.5530014,1,0
1616449645.1681616,496,236,-1,-1,592,372,0,733.3755493,1,0
1616449645.1765056,496,233,-1,-1,592,375,0,834.4173431,1,0
1616449645.185199,496,231,-1,-1,592,377,0,869.3218231,1,0
1616449645.1928751,496,230,-1,-1,592,378,0,767.6124573,1,0
1616449645.201033,496,229,-1,-1,592,379,0,815.7968521,1,0
